@relation 'HFE-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R732-738_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.999-A3-M-1'

@attribute -0.084Harary_index-0.083VS_00-0.083Charge_index_00... numeric
@attribute -0.099No_halogen_atoms-0.099No_CsX+0.097No_H... numeric
@attribute -0.114E_state_max-0.11Polarity_parameter+0.107Auto_Moreau_Bruto_00_VDW_radius_average... numeric
@attribute 0.097Fraction_of_2D_VSA_hydrophobic_sat+0.0952D_VSA_hydrophobic_sat-0.09SK_MP... numeric
@attribute -0.098Auto_Geary_10_electronegativity-0.098Auto_Geary_10_VDW_radius-0.098Auto_Geary_10_mass... numeric
@attribute '0.12 Formal_charge+0.117No_positive_chargable_groups+0.116No_positive_charged_groups...' numeric
@attribute 0.126Auto_Moran_01_mass-0.124Auto_Geary_01_mass-0.122Monocyclic_compounds_carbocycles... numeric
@attribute -0.111E_state_SsOH-0.11AI_SsOH-0.109E_state_SHsOH... numeric
@attribute 0.111Auto_Geary_10_mass+0.111Auto_Geary_10_electronegativity+0.111Auto_Geary_10_VDW_radius... numeric
@attribute -0.129Auto_Moran_08_electronegativity-0.129Auto_Moran_08_mass-0.129Auto_Moran_08_E_state... numeric
@attribute 0.136DPSA3+0.121I_edge_adj_deg_mag+0.115I_edge_adj_equ... numeric
@attribute -0.131AI_StsC-0.13No_triple_bonds-0.128E_state_StsC... numeric
@attribute -0.178Auto_Geary_09_polarizability+0.171Auto_Moran_09_MPEOE_charge+0.171Auto_Moran_09_electronegativity... numeric
@attribute -0.129E_state_SsOH-0.128E_state_SHsOH-0.124No_OsH... numeric
@attribute -0.151Auto_Moran_02_MPEOE_charge-0.137Auto_Moran_02_electronegativity-0.131Auto_Moran_02_mass... numeric
@attribute 0.153No_negative_chargable_groups+0.153No_negative_charged_groups+0.152Fraction_of_2D_VSA_negative_chargable_groups... numeric
@attribute -0.1872D_VSA_negative_chargable_groups-0.1872D_VSA_chargable_groups-0.183No_negative_charged_groups... numeric
@attribute -0.143E_state_SddsN+0.143AI_SddsN+0.141No_NdO... numeric
@attribute 0.151No_S+0.149No_CsS+0.147AlogP98_107_S... numeric
@attribute 0.153E_state_SHssNH+0.151AI_SssNH+0.148E_state_SssNH... numeric
@attribute 0.124Auto_Moran_03_polarizability+0.118Auto_Moran_03_VDW_radius+0.118Auto_Moran_03_E_state... numeric
@attribute 0.173Auto_Geary_05_VDW_radius+0.173Auto_Geary_05_E_state+0.171Auto_Geary_05_mass... numeric
@attribute -0.146E_state_StN-0.146AI_StN-0.145AlogP98_074_N... numeric
@attribute -0.107No_nitro_groups-0.107No_NsO-0.107No_NdO... numeric
@attribute -0.132Path_walk_02-0.123No_amino_groups_primary+0.123E_state_SsI... numeric
@attribute -0.125AI_SsssN-0.121E_state_SsssN+0.116No_CtN... numeric
@attribute 0.142E_state_SsI+0.141No_I+0.129AI_SsI... numeric
@attribute -0.126No_ketone_groups+0.125No_CsO-0.123AlogP98_038_C... numeric
@attribute 0.158No_ketone_groups+0.152AlogP98_038_C+0.149No_aliphatic_ketones... numeric
@attribute -0.133E_state_StN-0.133No_CtN-0.133No_cyano_groups... numeric
@attribute 0.219AlogP98_106_S+0.219No_thiol_groups+0.219E_state_SHsSH... numeric
@attribute 0.154AlogP98_067_N+0.154No_amino_groups_secondary+0.144Auto_Geary_07_polarizability... numeric
@attribute '0.212No_Br+0.21 AI_SsBr+0.188E_state_SsBr...' numeric
@attribute -0.205Auto_Moreau_Bruto_04_E_state_average-0.181Auto_Moreau_Bruto_04_MPEOE_charge-0.16AlogP98_012_C... numeric
@attribute -0.193E_state_SsBr-0.177No_Br-0.161AI_SsBr... numeric
@attribute -0.176No_Br-0.174AI_SsBr+0.165AlogP98_049_H... numeric
@attribute -0.132Auto_Moreau_Bruto_04_E_state_average-0.129Auto_Geary_03_polarizability+0.116Auto_Moran_03_polarizability... numeric
@attribute -0.137Auto_Moreau_Bruto_05_E_state_average-0.136No_ring_05-0.126AlogP98_010_C... numeric
@attribute -0.134Auto_Moreau_Bruto_05_E_state_average+0.126No_michael_acceptors+0.121AlogP98_059_O... numeric
@attribute 0.214No_ester_groups+0.214No_aliphatic_esters-0.209No_ether_groups... numeric
@attribute 0.183No_phenol_groups+0.151Auto_Moreau_Bruto_06_E_state_average+0.141Auto_Geary_06_polarizability... numeric
@attribute 0.159Auto_Moreau_Bruto_05_MPEOE_charge+0.157AlogP98_072_N+0.157No_amide_groups... numeric
@attribute -0.154Auto_Geary_07_polarizability-0.144AlogP98_090_Cl+0.142AlogP98_008_C... numeric
@attribute 0.243AlogP98_020_C+0.223E_state_SdssC-0.187AlogP98_009_C... numeric
@attribute -0.267E_state_SdssC-0.248AlogP98_020_C+0.175SKlogS_buffer... numeric
@attribute -0.192Auto_Moreau_Bruto_05_MPEOE_charge+0.171Auto_Geary_08_polarizability-0.16AlogP98_037_C... numeric
@attribute '-0.192AlogP98_003_C-0.177E_state_SssS+0.16 AlogP98_009_C...' numeric
@attribute -0.168AlogP98_085_F+0.152AlogP98_082_F+0.144AlogP98_009_C... numeric
@attribute -0.168Auto_Moran_04_MPEOE_charge+0.166E_state_SaaaC-0.164No_ring_above_7... numeric
@attribute 0.253No_alcohol_groups_tertiary+0.253AlogP98_011_C-0.24E_state_SssS... numeric
@attribute '0.3  No_alcohol_groups_tertiary+0.296AlogP98_011_C-0.19No_ring_07...' numeric
@attribute -0.171AlogP98_009_C+0.167Auto_Geary_05_MPEOE_charge-0.163Auto_Moreau_Bruto_05_polarizability_average... numeric
@attribute 0.264AlogP98_011_C+0.264No_ring_07+0.264No_ring_above_7... numeric
@attribute -0.267No_ring_07-0.267No_ring_above_7+0.223E_state_SssS... numeric
@attribute -0.242AlogP98_018_C-0.204AlogP98_004_C+0.185Auto_Geary_08_polarizability... numeric
@attribute 0.258AlogP98_010_C+0.253E_state_SssS+0.227Vapor_pressure_mmHg... numeric
@attribute -0.203No_SsH-0.179AlogP98_095_Br+0.145SCDH3... numeric
@attribute 0.249AlogP98_018_C+0.197E_state_SssS-0.167Vapor_pressure_mmHg... numeric
@attribute 0.201AlogP98_069_N-0.17Fraction_of_2D_VSA_positive_chargable_groups+0.163AlogP98_008_C... numeric
@attribute 0.225AlogP98_099_I-0.211Auto_Moran_04_MPEOE_charge+0.186Auto_Geary_04_MPEOE_charge... numeric
@attribute -0.226AlogP98_069_N+0.222Auto_Geary_08_polarizability+0.201Fraction_of_2D_VSA_positive_chargable_groups... numeric
@attribute 0.237AlogP98_077_N-0.236AlogP98_076_N+0.148Auto_Geary_08_polarizability... numeric
@attribute -0.191AlogP98_017_C-0.182Qmaxmin_distance+0.172AlogP98_096_I... numeric
@attribute -0.202AlogP98_054_H-0.193AlogP98_086_Cl-0.192AlogP98_017_C... numeric
@attribute 0.231AlogP98_092_Br-0.229AlogP98_086_Cl-0.216E_state_SsssCH... numeric
@attribute 0.273AlogP98_069_N-0.177AlogP98_053_H+0.175AlogP98_076_N... numeric
@attribute -0.25AlogP98_003_C+0.211AlogP98_039_C+0.188AlogP98_096_I... numeric
@attribute -0.376No_ring_03-0.224AlogP98_097_I+0.155Auto_Geary_08_polarizability... numeric
@attribute '-0.41AlogP98_071_N+0.2  AlogP98_053_H+0.196AlogP98_004_C...' numeric
@attribute 0.372No_ring_03-0.344AlogP98_081_F-0.165AlogP98_092_Br... numeric
@attribute -0.449AlogP98_071_N-0.275AlogP98_017_C-0.153Auto_Geary_04_polarizability... numeric
@attribute -0.252AlogP98_069_N+0.211AlogP98_084_F-0.207AlogP98_037_C... numeric
@attribute '0.269AlogP98_092_Br+0.23 AlogP98_096_I+0.213AlogP98_054_H...' numeric
@attribute 0.416AlogP98_084_F-0.271AlogP98_092_Br-0.218AlogP98_099_I... numeric
@attribute '-0.296AlogP98_054_H+0.23 Buffer_solubility_mg_L-0.162AlogP98_094_Br...' numeric
@attribute -0.22AlogP98_054_H+0.204AlogP98_039_C-0.196No_phenol_groups... numeric
@attribute 0.326AlogP98_084_F-0.318AlogP98_099_I+0.207No_ring_03... numeric
@attribute '0.447AlogP98_039_C+0.22 AlogP98_099_I-0.193AlogP98_084_F...' numeric
@attribute 0.347AlogP98_054_H+0.327AlogP98_091_Br-0.276AlogP98_092_Br... numeric
@attribute '0.368AlogP98_084_F-0.304Buffer_solubility_mg_L+0.27 AlogP98_039_C...' numeric
@attribute -0.377AlogP98_039_C-0.272AlogP98_017_C+0.261AlogP98_084_F... numeric
@attribute 0.285AlogP98_069_N-0.257AlogP98_081_F-0.194Buffer_solubility_mg_L... numeric
@attribute 0.425No_ring_03+0.315AlogP98_081_F+0.159AlogP98_069_N... numeric
@attribute -0.302AlogP98_081_F+0.261AlogP98_039_C+0.192AlogP98_086_Cl... numeric
@attribute 0.247AlogP98_054_H-0.191AlogP98_095_Br+0.189No_alcohol_groups_secondary... numeric
@attribute '0.285AlogP98_053_H+0.24 Auto_Geary_05_polarizability-0.234AlogP98_087_Cl...' numeric
@attribute 0.206AlogP98_028_C+0.186Auto_Geary_05_polarizability-0.16Fraction_of_2D_VSA_positive_chargable_groups... numeric
@attribute 0.234AlogP98_037_C-0.203AlogP98_036_C+0.1992D_VSA_negative_charged_groups... numeric
@attribute -0.263AlogP98_084_F-0.257AlogP98_099_I-0.237AlogP98_095_Br... numeric
@attribute '0.308AlogP98_095_Br+0.194AlogP98_054_H+0.19 AlogP98_081_F...' numeric
@attribute -0.237AlogP98_069_N-0.21Auto_Geary_03_MPEOE_charge+0.203AlogP98_007_C... numeric
@attribute 0.316AlogP98_095_Br-0.294Buffer_solubility_mg_L-0.202AlogP98_094_Br... numeric
@attribute -0.337Buffer_solubility_mg_L-0.164AlogP98_020_C+0.156Auto_Geary_02_MPEOE_charge... numeric
@attribute '0.36 Buffer_solubility_mg_L+0.215Auto_Geary_04_polarizability-0.143Graph_Petitjean...' numeric
@attribute -0.266No_ring_05+0.212AlogP98_028_C+0.205Auto_Moreau_Bruto_02_MPEOE_charge_average... numeric
@attribute -0.198No_michael_acceptors+0.156AlogP98_005_C-0.154No_alcohol_groups_secondary... numeric
@attribute '-0.294AlogP98_053_H+0.22 Pure_water_solubility_mg_L-0.207Auto_Moran_05_polarizability...' numeric
@attribute -0.219No_ring_05-0.199AlogP98_094_Br+0.158Auto_Geary_06_MPEOE_charge... numeric
@attribute 0.203Auto_Moran_05_polarizability-0.171No_michael_acceptors-0.151Auto_Geary_06_MPEOE_charge... numeric
@attribute -0.333AlogP98_007_C-0.245Auto_Geary_04_polarizability-0.21AlogP98_082_F... numeric
@attribute 0.212No_ring_05+0.188Auto_Moreau_Bruto_05_VDW_radius_average-0.177AlogP98_071_N... numeric
@attribute '-0.209AlogP98_022_C+0.2  AlogP98_021_C+0.168E_state_SHtCH...' numeric
@attribute 0.202No_michael_acceptors+0.198Auto_Geary_06_polarizability-0.178Auto_Moran_06_polarizability... numeric
@attribute 0.204Pure_water_solubility_mg_L+0.181Auto_Geary_06_MPEOE_charge+0.167Auto_Moreau_Bruto_04_MPEOE_charge_average... numeric
@attribute -0.226Distance_E_state_min_max+0.194AlogP98_037_C-0.184Auto_Moran_02_MPEOE_charge... numeric
@attribute 0.179Auto_Geary_04_polarizability+0.169No_alcohol_groups_secondary+0.153Qmaxmin_distance... numeric
@attribute 0.231No_SsH+0.222AlogP98_unknown+0.222Auto_Geary_04_polarizability... numeric
@attribute 0.256AlogP98_010_C-0.192AlogP98_093_Br+0.167AlogP98_095_Br... numeric
@attribute 0.169Vapor_pressure_mmHg-0.159Auto_Geary_02_polarizability-0.147Distance_E_state_min_max... numeric
@attribute '0.191Pure_water_solubility_mg_L-0.165Auto_Geary_02_polarizability+0.16 AlogP98_028_C...' numeric
@attribute -0.254No_SsH-0.24AlogP98_unknown+0.161Variation_distance_matrix... numeric
@attribute -0.214No_aliphatic_ketones+0.178Auto_Moran_03_polarizability-0.175Auto_Moran_06_polarizability... numeric
@attribute -0.189Auto_Moreau_Bruto_04_MPEOE_charge_average+0.187Distance_E_state_min_max+0.1852D_VSA_negative_charged_groups... numeric
@attribute -0.204AlogP98_010_C-0.166No_aliphatic_ketones-0.158Auto_Moran_07_polarizability... numeric
@attribute -0.302Auto_Moran_06_polarizability+0.179Auto_Geary_06_polarizability+0.174Auto_Geary_08_MPEOE_charge... numeric
@attribute '0.21 Dispersion_distance_matrix-0.201Vapor_pressure_mmHg-0.194RPCS...' numeric
@attribute 0.154AlogP98_008_C+0.153No_alcohol_groups_tertiary+0.151E_state_SsssCH... numeric
@attribute -0.154HRNCG-0.148Auto_Geary_08_polarizability-0.143AlogP98_012_C... numeric
@attribute 0.201No_alcohol_groups_secondary+0.178Auto_Geary_02_MPEOE_charge+0.158Variation_distance_matrix... numeric
@attribute -0.189Dispersion_distance_matrix-0.176Valence_charge_index_05+0.174Auto_Moran_04_MPEOE_charge... numeric
@attribute 0.252Qmaxmin_distance+0.191No_aliphatic_ketones+0.159HRNCG... numeric
@attribute -0.254No_aliphatic_ketones+0.145Auto_Moran_04_MPEOE_charge+0.132Variation_distance_matrix... numeric
@attribute 0.218RPCS-0.218HRNCG-0.175No_michael_acceptors... numeric
@attribute 0.251No_aliphatic_ketones-0.216Pure_water_solubility_mg_L+0.203Negative_charged_polar_SA_MPEOE... numeric
@attribute -0.202Auto_Moreau_Bruto_04_MPEOE_charge_average+0.186Variation_distance_matrix-0.184No_alcohol_groups_tertiary... numeric
@attribute 0.187Qmaxmin_distance-0.186No_alcohol_groups_tertiary+0.165AlogP98_011_C... numeric
@attribute -0.155No_amino_groups_secondary-0.155AlogP98_067_N-0.144Valence_charge_index_05... numeric
@attribute -0.186E_state_SsssCH+0.183Valence_charge_index_02-0.18No_alcohol_groups_secondary... numeric
@attribute 0.268Graph_Petitjean+0.175Variation_distance_matrix+0.163No_aliphatic_ketones... numeric
@attribute -0.217Auto_Moreau_Bruto_06_MPEOE_charge-0.215No_alcohol_groups_tertiary+0.197AlogP98_011_C... numeric
@attribute -0.227E_state_SssS-0.208RPCS+0.188Auto_Moreau_Bruto_05_polarizability_average... numeric
@attribute '-0.181Auto_Moreau_Bruto_03_polarizability_average+0.18 E_state_SsBr-0.152AlogP98_082_F...' numeric
@attribute -0.201Negative_charged_polar_SA_MPEOE+0.179E_state_SsBr-0.162E_state_SHCHnX... numeric
@attribute -0.184No_alkyl_halides-0.177Auto_Moran_03_polarizability+0.176Auto_Geary_03_polarizability... numeric
@attribute 0.345E_state_SHCHnX-0.257AlogP98_011_C+0.238No_alcohol_groups_tertiary... numeric
@attribute 0.199Auto_Moreau_Bruto_05_mass+0.168AlogP98_037_C-0.158Auto_Moran_01_MPEOE_charge... numeric
@attribute 0.297AlogP98_011_C-0.266No_alcohol_groups_tertiary+0.235E_state_SHCHnX... numeric
@attribute 0.217Auto_Moreau_Bruto_06_MPEOE_charge-0.174Auto_Moreau_Bruto_05_mass+0.168I_edge_adj_deg_equ... numeric
@attribute -0.311E_state_SsBr-0.175Auto_Moran_02_polarizability-0.16Auto_Moreau_Bruto_03_MPEOE_charge_average... numeric
@attribute 0.176Auto_Geary_05_electronegativity-0.15AlogP98_060_O-0.146AlogP98_009_C... numeric
@attribute '0.24 Pure_water_solubility_mg_L-0.209E_state_SHCHnX+0.177Valence_charge_index_02...' numeric
@attribute -0.247Negative_charged_polar_SA_MPEOE-0.177Dispersion_distance_matrix-0.156Relative_positive_charge... numeric
@attribute 0.182AlogP98_012_C-0.178Valence_charge_index_05+0.175Valence_charge_index_03... numeric
@attribute -0.212AlogP98_041_C+0.211Valence_charge_index_05+0.171Negative_charged_polar_SA_MPEOE... numeric
@attribute '0.24 Qmaxmin_distance-0.176AlogP98_037_C+0.171RPCS...' numeric
@attribute -0.191E_state_SHCHnX-0.19Variation_distance_matrix+0.146AlogP98_012_C... numeric
@attribute -0.182Negative_charged_polar_SA_MPEOE-0.171Auto_Moreau_Bruto_03_MPEOE_charge+0.142Auto_Moran_03_MPEOE_charge... numeric
@attribute 0.173Dispersion_distance_matrix-0.159Auto_Geary_07_polarizability-0.155Auto_Moran_08_MPEOE_charge... numeric
@attribute 0.202Auto_Moreau_Bruto_03_MPEOE_charge_average-0.168AlogP98_009_C+0.154No_positive_charged_groups... numeric
@attribute 0.268Valence_charge_index_03-0.143Auto_Geary_07_polarizability-0.132Auto_Moreau_Bruto_04_mass... numeric
@attribute 0.237Auto_Moran_08_MPEOE_charge-0.22Dispersion_distance_matrix+0.195Qmaxmin_distance... numeric
@attribute 0.161Auto_Moreau_Bruto_03_polarizability_average-0.158Fraction_of_2D_VSA_negative_chargable_groups-0.157Auto_Moreau_Bruto_05_MPEOE_charge... numeric
@attribute 0.175Auto_Moran_01_MPEOE_charge+0.173Fraction_of_Rotatable_bonds+0.164Variation_distance_matrix... numeric
@attribute 0.221Auto_Moran_08_MPEOE_charge-0.197Auto_Geary_07_MPEOE_charge-0.183Dispersion_distance_matrix... numeric
@attribute -0.241Auto_Moreau_Bruto_04_polarizability_average+0.174Dispersion_distance_matrix-0.163Valence_charge_index_05... numeric
@attribute 0.207E_state_SsBr-0.203AlogP98_012_C+0.172AlogP98_009_C... numeric
@attribute 0.168Valence_charge_index_02-0.153HRNCG+0.141Auto_Moreau_Bruto_02_MPEOE_charge_average... numeric
@attribute -0.201Auto_Geary_03_MPEOE_charge-0.161Fraction_of_2D_VSA_negative_chargable_groups-0.154E_state_SsBr... numeric
@attribute 0.172Fraction_of_2D_VSA_negative_chargable_groups+0.171Valence_charge_index_04+0.157Fraction_of_2D_VSA_chargable_groups... numeric
@attribute 0.213Auto_Geary_01_polarizability+0.164E_state_SHCsatu+0.134HRNCG... numeric
@attribute -0.185Auto_Geary_07_MPEOE_charge+0.157Auto_Moreau_Bruto_04_MPEOE_charge-0.157Auto_Moreau_Bruto_07_E_state_average... numeric
@attribute 0.206Auto_Moreau_Bruto_02_MPEOE_charge-0.153Graph_Petitjean+0.152Auto_Geary_03_MPEOE_charge... numeric
@attribute -0.262Fraction_of_2D_VSA_negative_chargable_groups-0.21Fraction_of_2D_VSA_chargable_groups-0.173Auto_Geary_04_MPEOE_charge... numeric
@attribute 0.172Negative_charged_polar_SA_MPEOE-0.159Auto_Moreau_Bruto_03_MPEOE_charge-0.157Auto_Moreau_Bruto_02_MPEOE_charge_average... numeric
@attribute '0.183Auto_Moreau_Bruto_02_MPEOE_charge_average+0.167Auto_Moreau_Bruto_03_polarizability_average+0.16 RNCS...' numeric
@attribute '0.24 Auto_Geary_07_MPEOE_charge-0.177Auto_Moreau_Bruto_02_MPEOE_charge_average+0.163Valence_charge_index_06...' numeric
@attribute -0.155Valence_charge_index_03+0.147Negative_charged_polar_SA_MPEOE+0.143Auto_Geary_07_mass... numeric
@attribute -0.194Superpendentic_index+0.171E_state_SsBr-0.152Auto_Moran_04_MPEOE_charge... numeric
@attribute 0.234Qmaxmin_distance-0.207RNCS+0.138AlogP98_052_H... numeric
@attribute -0.161Auto_Moran_01_MPEOE_charge-0.159HRNCS+0.146Auto_Moreau_Bruto_05_mass... numeric
@attribute 0.208Auto_Moreau_Bruto_03_E_state_average-0.167Auto_Moreau_Bruto_05_mass-0.162Auto_Moreau_Bruto_02_E_state_average... numeric
@attribute -0.177Auto_Moran_05_polarizability-0.167Auto_Moreau_Bruto_04_mass-0.166Positive_charged_polar_SA_MPEOE... numeric
@attribute '0.19 Vapor_pressure_mmHg-0.162E_state_SHCHnX-0.16AI_StsC...' numeric
@attribute -0.217Positive_charged_polar_SA_MPEOE-0.208Valence_charge_index_06-0.147SKlogS_buffer... numeric
@attribute 0.198Fraction_of_2D_VSA_negative_chargable_groups+0.153E_state_SHCsatu-0.148Distance_E_state_min_max... numeric
@attribute -0.179Difference_chi_03+0.178Aliphatic_alkanes_alkenes_alkynes+0.178Monocyclic_compounds_carbocycles... numeric
@attribute 0.209Auto_Moran_05_MPEOE_charge+0.197Auto_Moreau_Bruto_05_MPEOE_charge-0.178Valence_charge_index_06... numeric
@attribute 0.169Auto_Moreau_Bruto_04_polarizability_average+0.149AI_SsSH+0.149Delta_Chi_04_path... numeric
@attribute -0.177Auto_Moran_05_mass+0.145Valence_charge_index_04+0.138Fraction_of_2D_VSA_negative_chargable_groups... numeric
@attribute -0.166Graph_Petitjean+0.157Auto_Moran_01_MPEOE_charge-0.145Auto_Moreau_Bruto_03_polarizability_average... numeric
@attribute -0.189AI_SsI+0.161Auto_Geary_02_polarizability+0.155Auto_Moreau_Bruto_03_polarizability_average... numeric
@attribute -0.173Auto_Moreau_Bruto_04_MPEOE_charge+0.165Auto_Moreau_Bruto_04_MPEOE_charge_average-0.141I_adj_deg_equ... numeric
@attribute 0.184Auto_Moreau_Bruto_03_MPEOE_charge+0.147No_alkyl_halides+0.138Auto_Moreau_Bruto_01_VDW_radius_average... numeric
@attribute Class {Insoluble,Soluble}

@data
20.861063,2.519727,6.309054,-0.443071,5.8439,-0.965651,-2.790238,6.590722,-0.041294,3.366839,-11.902357,2.367383,-3.174171,2.083418,-3.531477,-6.355231,-0.93571,3.194501,-0.830781,-2.588966,-4.905741,1.418913,0.717922,1.803718,5.66916,-1.868714,-2.775986,-2.877214,-0.898917,-1.659978,-1.66483,2.403649,-0.720911,-0.418719,0.595935,0.919775,0.221476,1.419938,-0.655645,-0.345983,-0.465664,0.340083,0.401226,-0.00244,-1.615664,-0.512311,0.253742,1.710758,0.34631,1.137509,-0.870086,0.415889,1.711945,2.366786,-0.283359,0.228153,-6.086829,-3.519187,1.594412,-0.794891,-2.177642,-1.422572,1.305851,-0.325322,1.851351,-1.65831,-0.35483,0.564653,1.239235,-0.311657,-0.456633,-0.643211,-1.135065,0.720407,0.814434,0.777285,-0.852767,-0.626801,0.121314,1.641634,-0.763975,-0.158169,-0.774514,-0.144707,-0.083701,0.274517,0.4934,2.38792,0.743906,-0.155203,-0.163422,0.487122,0.299095,0.524723,-0.954434,1.015854,1.243728,-0.92014,3.10405,0.375117,1.904873,-1.222273,-0.11463,-0.493838,1.47082,0.221329,-4.52814,-1.559074,-3.351261,0.424698,4.870129,-0.500043,0.528478,-1.681496,-0.363278,1.082623,1.56068,-0.462731,-0.372767,1.128394,-0.996559,-1.013689,0.065088,-1.058895,-0.13867,0.165812,0.007211,0.702938,-0.669348,0.309997,0.555607,0.386311,0.585738,-0.008612,-0.404571,-0.237016,-0.228519,0.082583,0.194599,0.168505,0.023174,-0.645536,0.152042,0.098363,0.00681,0.087575,0.496208,-0.434044,-0.277992,-0.074437,-0.106429,-0.212462,0.093646,-0.101857,-0.046004,-0.02873,-0.027309,-0.215007,0.02105,-0.108678,0.075742,0.063915,-0.042219,-0.014808,0.098434,-0.049165,0.046452,-0.083741,-0.094547,-0.020335,0.086377,0.013944,0.022126,0.0104,0.038599,-0.024266,0.080347,-0.032654,-0.06951,-0.030498,0.07546,0.009611,-0.141394,Insoluble
17.231765,3.16698,8.00942,0.089052,3.137468,-0.736318,-2.418232,3.046892,-1.211821,1.30947,-8.344083,0.190521,-2.213002,1.2381,-0.000855,-3.717653,-1.265748,2.753403,-1.489594,0.650467,-1.770066,0.355703,0.838039,1.171938,1.130887,0.088649,0.566808,0.164048,1.337715,0.505178,-0.737896,1.677362,-2.260733,1.895317,-1.194752,0.787622,-2.773816,3.739114,-2.866056,0.89283,1.171043,2.515225,-1.440358,0.532166,0.173209,-0.046232,-0.12791,0.310094,0.694412,-0.233127,0.713207,0.203686,-0.023026,-0.135733,-0.189043,-0.091506,-0.680179,-0.288788,0.225272,0.704641,-0.243924,0.354748,-0.296488,0.268152,0.554905,-0.220274,-0.095232,-0.956533,0.675708,0.273916,0.177956,-0.459036,-0.215205,0.505716,0.033058,0.208013,-0.173265,0.196859,-0.439691,0.173291,-0.274027,0.878706,-1.75638,0.747078,0.113648,0.31799,-0.091757,0.534265,0.134197,-0.739651,0.226835,0.717136,-0.413706,0.076941,-0.178214,-0.10043,1.06655,-0.58186,1.555068,0.540892,0.789801,-0.956465,0.216188,0.179464,0.641572,0.909877,-1.039417,-0.817611,1.063417,-0.217722,-0.046379,-0.024164,0.191752,-0.296111,-0.133015,-1.471232,-0.496558,0.316766,-0.058942,-0.152884,0.234397,0.70765,0.183318,0.403212,0.439513,0.98283,-0.728135,-0.921342,0.820143,-0.441205,-0.189085,0.025332,0.028855,-0.228717,0.360422,0.661269,-0.073653,-0.564181,-0.44456,-0.217208,-0.543222,1.004555,-0.874322,-0.553701,0.285147,-0.000328,-0.853946,0.845649,0.768649,0.466695,0.078575,-0.004833,-0.52139,0.441728,-0.015504,-0.378677,0.271672,0.582088,0.105182,0.484489,0.091898,0.13365,0.040448,0.039974,-0.018271,-0.338889,0.276456,-0.069226,0.314895,0.185341,-0.45091,0.011545,0.357244,0.133714,-0.036389,-0.083388,-0.178616,0.07403,-0.124521,0.00979,0.089162,-0.027943,0.688455,Insoluble
13.705735,3.479853,7.877628,1.776431,-1.269018,-0.862198,-3.229112,0.841087,-1.365335,1.893856,-5.005223,2.133818,1.22242,-0.136595,3.460314,-1.529165,-1.031243,-0.231177,-0.713995,0.971439,-0.298021,0.482542,-0.643242,0.016502,-1.766519,0.130779,1.185592,0.607699,0.645608,-0.106971,-1.570015,-1.191975,0.783143,0.388828,-0.947646,2.938903,-1.195467,2.409081,0.363818,-0.59267,-0.698441,-1.033751,-1.566642,-0.861364,-0.335401,-0.914981,0.646793,1.456687,-0.89476,0.157735,-1.758657,0.673719,0.677641,0.495961,-0.438098,-0.977928,0.588158,-1.178526,-0.03438,-0.087177,0.070057,-0.593098,0.567725,1.084369,1.357967,-0.100611,0.016068,-0.348701,0.867236,0.506556,-0.808065,0.731764,-0.165196,0.575217,1.550818,0.419603,-0.267752,0.554974,-0.186416,0.237519,-0.346866,0.745032,0.395391,-0.20656,0.256584,0.324413,-0.140051,1.42374,0.4508,0.235871,-0.976245,0.612828,-0.629598,-0.211891,0.53327,-0.903873,0.355549,-0.117178,0.400365,0.87352,-0.263355,0.638422,-0.050763,0.027056,0.040452,0.376613,-0.811524,0.207231,0.893215,0.442076,0.271226,-0.537547,0.197809,0.432695,0.680398,-0.669418,-0.197828,0.321112,0.147225,-1.785745,-0.022156,0.744385,-0.415659,0.190819,-0.919331,0.513749,-0.881732,0.051219,0.995417,0.114744,0.283299,-0.244493,-0.606224,-0.099644,-0.085581,-0.198232,0.467823,-0.38785,-0.48382,-0.089274,0.08572,0.137144,-0.280824,0.403384,0.065811,0.21399,-0.064418,0.398654,0.146499,0.31735,-0.434342,0.005725,-0.717767,0.135609,-0.546413,0.233767,-0.336136,-0.11716,-0.317336,-0.094811,0.142696,0.109582,-0.272674,-0.212558,0.120558,0.22375,-0.142109,0.235536,-0.124871,-0.217252,0.037793,-0.209229,0.202574,-0.048024,0.252723,0.244844,0.220151,0.260154,0.133362,0.38428,0.050273,0.311169,-0.121535,Insoluble
